 -4.3681   3.4203 2
 -4.2941   3.7255 2
 -4.2494   4.0363 2
 -3.9344   4.3500 2
 -3.9481   4.6638 2
 -3.9891   4.9751 2
 -4.0571   5.2817 2
 -4.1515   5.5813 2
 -4.2717   5.8714 2
 -4.4167   6.1500 2
 -4.5855   6.4149 2
 -4.7767   6.6640 2
 -4.9888   6.8956 2
 -5.2204   7.1078 2
 -5.4695   7.2989 2
 -5.7344   7.4677 2
 -6.0130   7.6127 2
 -6.3031   7.7329 2
 -6.6027   7.8273 2
 -6.9093   7.8953 2
 -7.2207   7.9363 2
 -7.5344   7.9500 2
 -7.8482   7.9363 2
 -8.1596   7.8953 2
 -8.4662   7.8273 2
 -8.7657   7.7329 2
 -9.0558   7.6127 2
 -9.3344   7.4677 2
 -9.5993   7.2989 2
 -9.8485   7.1078 2
-10.0800   6.8956 2
-10.2922   6.6640 2
-10.4834   6.4149 2
-10.6521   6.1500 2
-10.7971   5.8714 2
-10.9173   5.5813 2
-11.0118   5.2817 2
-11.0797   4.9751 2
-11.1207   4.6638 2
-11.1344   4.3500 2
-11.1207   4.0362 2
-11.0797   3.7249 2
-11.0118   3.4183 2
-10.9173   3.1187 2
-10.7971   2.8286 2
-10.6521   2.5500 2
-10.4834   2.2851 2
-10.2922   2.0360 2
-10.0800   1.8044 2
 -9.8485   1.5922 2
 -9.5993   1.4011 2
 -9.3344   1.2323 2
 -9.0558   1.0873 2
 -8.7657   0.9671 2
 -8.4662   0.8727 2
 -8.1596   0.8047 2
 -7.8482   0.7637 2
 -7.5344   0.7500 2
 -7.2207   0.7637 2
 -6.9093   0.8047 2
 -6.6027   0.8727 2
 -6.3031   0.9671 2
 -6.0130   1.0873 2
 -5.7344   1.2323 2
 -5.4695   1.4011 2
 -5.2204   1.5922 2
 -4.9888   1.8044 2
 -4.7767   2.0360 2
 -4.5855   2.2851 2
 -4.4167   2.5500 2
 -4.2717   2.8286 2
 -4.1515   3.1187 2
 -4.0571   3.4183 2
 -3.9891   3.7249 2
 -3.9481   4.0362 2
 -3.6344   4.3500 2
 -3.6471   4.6638 2
 -3.6849   4.9756 2
 -3.7477   5.2833 2
 -3.8351   5.5850 2
 -3.9465   5.8787 2
 -4.0811   6.1624 2
 -4.2382   6.4344 2
 -4.4166   6.6929 2
 -4.6152   6.9362 2
 -4.8328   7.1627 2
 -5.0679   7.3710 2
 -5.3190   7.5596 2
 -5.5844   7.7275 2
 -5.8625   7.8735 2
 -6.1515   7.9966 2
 -6.4494   8.0960 2
 -6.7543   8.1712 2
 -7.0643   8.2216 2
 -7.3774   8.2468 2
 -7.6915   8.2468 2
 -8.0045   8.2216 2
 -8.3145   8.1712 2
 -8.6195   8.0960 2
 -8.9174   7.9966 2
 -9.2063   7.8735 2
 -9.4844   7.7275 2
 -9.7499   7.5596 2
-10.0010   7.3710 2
-10.2360   7.1627 2
-10.4536   6.9362 2
-10.6522   6.6929 2
-10.8307   6.4344 2
-10.9877   6.1624 2
-11.1223   5.8787 2
-11.2337   5.5850 2
-11.3211   5.2833 2
-11.3839   4.9756 2
-11.4218   4.6638 2
-11.4344   4.3500 2
-11.4218   4.0362 2
-11.3839   3.7244 2
-11.3211   3.4167 2
-11.2337   3.1150 2
-11.1223   2.8213 2
-10.9877   2.5376 2
-10.8307   2.2656 2
-10.6522   2.0071 2
-10.4536   1.7638 2
-10.2360   1.5373 2
-10.0010   1.3290 2
 -9.7499   1.1404 2
 -9.4844   0.9725 2
 -9.2063   0.8265 2
 -8.9174   0.7034 2
 -8.6195   0.6040 2
 -8.3145   0.5288 2
 -8.0045   0.4784 2
 -7.6915   0.4532 2
 -7.3774   0.4532 2
 -7.0643   0.4784 2
 -6.7543   0.5288 2
 -6.4494   0.6040 2
 -6.1515   0.7034 2
 -5.8625   0.8265 2
 -5.5844   0.9725 2
 -5.3190   1.1404 2
 -5.0679   1.3290 2
 -4.8328   1.5373 2
 -4.6152   1.7638 2
 -4.4166   2.0071 2
 -4.2382   2.2656 2
 -4.0811   2.5376 2
 -3.9465   2.8213 2
 -3.8351   3.1150 2
 -3.7477   3.4167 2
 -3.6849   3.7244 2
 -3.6471   4.0362 2
 -3.3344   4.3500 2
 -3.3462   4.6639 2
 -3.3813   4.9760 2
 -3.4397   5.2846 2
 -3.5210   5.5880 2
 -3.6248   5.8844 2
 -3.7504   6.1723 2
 -3.8971   6.4500 2
 -4.0642   6.7159 2
 -4.2507   6.9687 2
 -4.4556   7.2067 2
 -4.6777   7.4288 2
 -4.9158   7.6337 2
 -5.1685   7.8202 2
 -5.4344   7.9873 2
 -5.7121   8.1341 2
 -6.0000   8.2597 2
 -6.2964   8.3634 2
 -6.5998   8.4447 2
 -6.9084   8.5031 2
 -7.2206   8.5383 2
 -7.5344   8.5500 2
 -7.8483   8.5383 2
 -8.1604   8.5031 2
 -8.4690   8.4447 2
 -8.7724   8.3634 2
 -9.0689   8.2597 2
 -9.3567   8.1341 2
 -9.6344   7.9873 2
 -9.9004   7.8202 2
-10.1531   7.6337 2
-10.3911   7.4288 2
-10.6132   7.2067 2
-10.8181   6.9687 2
-11.0046   6.7159 2
-11.1717   6.4500 2
-11.3185   6.1723 2
-11.4441   5.8844 2
-11.5478   5.5880 2
-11.6291   5.2846 2
-11.6875   4.9760 2
-11.7227   4.6639 2
-11.7344   4.3500 2
-11.7227   4.0361 2
-11.6875   3.7240 2
-11.6291   3.4154 2
-11.5478   3.1120 2
-11.4441   2.8156 2
-11.3185   2.5277 2
-11.1717   2.2500 2
-11.0046   1.9841 2
-10.8181   1.7313 2
-10.6132   1.4933 2
-10.3911   1.2712 2
-10.1531   1.0663 2
 -9.9004   0.8798 2
 -9.6344   0.7127 2
 -9.3567   0.5659 2
 -9.0689   0.4403 2
 -8.7724   0.3366 2
 -8.4690   0.2553 2
 -8.1604   0.1969 2
 -7.8483   0.1617 2
 -7.5344   0.1500 2
 -7.2206   0.1617 2
 -6.9084   0.1969 2
 -6.5998   0.2553 2
 -6.2964   0.3366 2
 -6.0000   0.4403 2
 -5.7121   0.5659 2
 -5.4344   0.7127 2
 -5.1685   0.8798 2
 -4.9158   1.0663 2
 -4.6777   1.2712 2
 -4.4556   1.4933 2
 -4.2507   1.7313 2
 -4.0642   1.9841 2
 -3.8971   2.2500 2
 -3.7504   2.5277 2
 -3.6248   2.8156 2
 -3.5210   3.1120 2
 -3.4397   3.4154 2
 -3.3813   3.7240 2
 -3.3462   4.0361 2
 -7.5344   4.3500 2
 -7.2344  -4.3500 3
 -7.3844  -4.0902 3
 -7.6844  -4.0902 3
 -7.8344  -4.3500 3
 -7.6844  -4.6098 3
 -7.3844  -4.6098 3
 -6.9344  -4.3500 3
 -7.0148  -4.0500 3
 -7.2344  -3.8304 3
 -7.5344  -3.7500 3
 -7.8344  -3.8304 3
 -8.0540  -4.0500 3
 -8.1344  -4.3500 3
 -8.0540  -4.6500 3
 -7.8344  -4.8696 3
 -7.5344  -4.9500 3
 -7.2344  -4.8696 3
 -7.0148  -4.6500 3
 -6.6344  -4.3500 3
 -6.6887  -4.0422 3
 -6.8450  -3.7715 3
 -7.0844  -3.5706 3
 -7.3781  -3.4637 3
 -7.6907  -3.4637 3
 -7.9844  -3.5706 3
 -8.2239  -3.7715 3
 -8.3801  -4.0422 3
 -8.4344  -4.3500 3
 -8.3801  -4.6578 3
 -8.2239  -4.9285 3
 -7.9844  -5.1294 3
 -7.6907  -5.2363 3
 -7.3781  -5.2363 3
 -7.0844  -5.1294 3
 -6.8450  -4.9285 3
 -6.6887  -4.6578 3
 -6.3344  -4.3500 3
 -6.3753  -4.0394 3
 -6.4952  -3.7500 3
 -6.6859  -3.5015 3
 -6.9344  -3.3108 3
 -7.2238  -3.1909 3
 -7.5344  -3.1500 3
 -7.8450  -3.1909 3
 -8.1344  -3.3108 3
 -8.3829  -3.5015 3
 -8.5737  -3.7500 3
 -8.6935  -4.0394 3
 -8.7344  -4.3500 3
 -8.6935  -4.6606 3
 -8.5737  -4.9500 3
 -8.3829  -5.1985 3
 -8.1344  -5.3892 3
 -7.8450  -5.5091 3
 -7.5344  -5.5500 3
 -7.2238  -5.5091 3
 -6.9344  -5.3892 3
 -6.6859  -5.1985 3
 -6.4952  -4.9500 3
 -6.3753  -4.6606 3
 -6.0344  -4.3500 3
 -6.0672  -4.0381 3
 -6.1641  -3.7399 3
 -6.3209  -3.4683 3
 -6.5307  -3.2353 3
 -6.7844  -3.0510 3
 -7.0709  -2.9234 3
 -7.3776  -2.8582 3
 -7.6912  -2.8582 3
 -7.9979  -2.9234 3
 -8.2844  -3.0510 3
 -8.5381  -3.2353 3
 -8.7479  -3.4683 3
 -8.9047  -3.7399 3
 -9.0016  -4.0381 3
 -9.0344  -4.3500 3
 -9.0016  -4.6619 3
 -8.9047  -4.9601 3
 -8.7479  -5.2317 3
 -8.5381  -5.4647 3
 -8.2844  -5.6490 3
 -7.9979  -5.7766 3
 -7.6912  -5.8418 3
 -7.3776  -5.8418 3
 -7.0709  -5.7766 3
 -6.7844  -5.6490 3
 -6.5307  -5.4647 3
 -6.3209  -5.2317 3
 -6.1641  -4.9601 3
 -6.0672  -4.6619 3
 -5.7344  -4.3500 3
 -5.7618  -4.0374 3
 -5.8430  -3.7344 3
 -5.9756  -3.4500 3
 -6.1555  -3.1930 3
 -6.3774  -2.9711 3
 -6.6344  -2.7912 3
 -6.9188  -2.6586 3
 -7.2219  -2.5773 3
 -7.5344  -2.5500 3
 -7.8470  -2.5773 3
 -8.1501  -2.6586 3
 -8.4344  -2.7912 3
 -8.6914  -2.9711 3
 -8.9133  -3.1930 3
 -9.0933  -3.4500 3
 -9.2259  -3.7344 3
 -9.3071  -4.0374 3
 -9.3344  -4.3500 3
 -9.3071  -4.6626 3
 -9.2259  -4.9656 3
 -9.0933  -5.2500 3
 -8.9133  -5.5070 3
 -8.6914  -5.7289 3
 -8.4344  -5.9088 3
 -8.1501  -6.0414 3
 -7.8470  -6.1227 3
 -7.5344  -6.1500 3
 -7.2219  -6.1227 3
 -6.9188  -6.0414 3
 -6.6344  -5.9088 3
 -6.3774  -5.7289 3
 -6.1555  -5.5070 3
 -5.9756  -5.2500 3
 -5.8430  -4.9656 3
 -5.7618  -4.6626 3
 -5.4344  -4.3500 3
 -5.4579  -4.0370 3
 -5.5277  -3.7310 3
 -5.6424  -3.4388 3
 -5.7993  -3.1670 3
 -5.9950  -2.9216 3
 -6.2251  -2.7082 3
 -6.4844  -2.5313 3
 -6.7672  -2.3952 3
 -7.0671  -2.3027 3
 -7.3775  -2.2559 3
 -7.6914  -2.2559 3
 -8.0017  -2.3027 3
 -8.3016  -2.3952 3
 -8.5844  -2.5313 3
 -8.8437  -2.7082 3
 -9.0738  -2.9216 3
 -9.2695  -3.1670 3
 -9.4265  -3.4388 3
 -9.5411  -3.7310 3
 -9.6110  -4.0370 3
 -9.6344  -4.3500 3
 -9.6110  -4.6630 3
 -9.5411  -4.9690 3
 -9.4265  -5.2612 3
 -9.2695  -5.5330 3
 -9.0738  -5.7784 3
 -8.8437  -5.9918 3
 -8.5844  -6.1687 3
 -8.3016  -6.3048 3
 -8.0017  -6.3973 3
 -7.6914  -6.4441 3
 -7.3775  -6.4441 3
 -7.0671  -6.3973 3
 -6.7672  -6.3048 3
 -6.4844  -6.1687 3
 -6.2251  -5.9918 3
 -5.9950  -5.7784 3
 -5.7993  -5.5330 3
 -5.6424  -5.2612 3
 -5.5277  -4.9690 3
 -5.4579  -4.6630 3
 -5.1344  -4.3500 3
 -5.1550  -4.0367 3
 -5.2162  -3.7288 3
 -5.3171  -3.4316 3
 -5.4560  -3.1500 3
 -5.6304  -2.8890 3
 -5.8374  -2.6529 3
 -6.0734  -2.4460 3
 -6.3344  -2.2715 3
 -6.6160  -2.1327 3
 -6.9133  -2.0318 3
 -7.2212  -1.9705 3
 -7.5344  -1.9500 3
 -7.8477  -1.9705 3
 -8.1556  -2.0318 3
 -8.4529  -2.1327 3
 -8.7344  -2.2715 3
 -8.9954  -2.4460 3
 -9.2315  -2.6529 3
 -9.4385  -2.8890 3
 -9.6129  -3.1500 3
 -9.7517  -3.4316 3
 -9.8526  -3.7288 3
 -9.9139  -4.0367 3
 -9.9344  -4.3500 3
 -9.9139  -4.6633 3
 -9.8526  -4.9712 3
 -9.7517  -5.2684 3
 -9.6129  -5.5500 3
 -9.4385  -5.8110 3
 -9.2315  -6.0471 3
 -8.9954  -6.2540 3
 -8.7344  -6.4285 3
 -8.4529  -6.5673 3
 -8.1556  -6.6682 3
 -7.8477  -6.7295 3
 -7.5344  -6.7500 3
 -7.2212  -6.7295 3
 -6.9133  -6.6682 3
 -6.6160  -6.5673 3
 -6.3344  -6.4285 3
 -6.0734  -6.2540 3
 -5.8374  -6.0471 3
 -5.6304  -5.8110 3
 -5.4560  -5.5500 3
 -5.3171  -5.2684 3
 -5.2162  -4.9712 3
 -5.1550  -4.6633 3
 -4.8344  -4.3500 3
 -4.8527  -4.0365 3
 -4.9072  -3.7273 3
 -4.9973  -3.4265 3
 -5.1216  -3.1382 3
 -5.2786  -2.8663 3
 -5.4661  -2.6145 3
 -5.6816  -2.3861 3
 -5.9221  -2.1843 3
 -6.1844  -2.0117 3
 -6.4650  -1.8708 3
 -6.7601  -1.7634 3
 -7.0656  -1.6910 3
 -7.3774  -1.6546 3
 -7.6914  -1.6546 3
 -8.0033  -1.6910 3
 -8.3088  -1.7634 3
 -8.6038  -1.8708 3
 -8.8844  -2.0117 3
 -9.1467  -2.1843 3
 -9.3873  -2.3861 3
 -9.6027  -2.6145 3
 -9.7902  -2.8663 3
 -9.9472  -3.1382 3
-10.0716  -3.4265 3
-10.1616  -3.7273 3
-10.2162  -4.0365 3
-10.2344  -4.3500 3
-10.2162  -4.6635 3
-10.1616  -4.9727 3
-10.0716  -5.2735 3
 -9.9472  -5.5618 3
 -9.7902  -5.8337 3
 -9.6027  -6.0855 3
 -9.3873  -6.3139 3
 -9.1467  -6.5157 3
 -8.8844  -6.6883 3
 -8.6038  -6.8292 3
 -8.3088  -6.9366 3
 -8.0033  -7.0090 3
 -7.6914  -7.0454 3
 -7.3774  -7.0454 3
 -7.0656  -7.0090 3
 -6.7601  -6.9366 3
 -6.4650  -6.8292 3
 -6.1844  -6.6883 3
 -5.9221  -6.5157 3
 -5.6816  -6.3139 3
 -5.4661  -6.0855 3
 -5.2786  -5.8337 3
 -5.1216  -5.5618 3
 -4.9973  -5.2735 3
 -4.9072  -4.9727 3
 -4.8527  -4.6635 3
 -4.5344  -4.3500 3
 -4.5509  -4.0364 3
 -4.6000  -3.7263 3
 -4.6813  -3.4229 3
 -4.7938  -3.1298 3
 -4.9363  -2.8500 3
 -5.1074  -2.5866 3
 -5.3050  -2.3426 3
 -5.5270  -2.1206 3
 -5.7711  -1.9229 3
 -6.0344  -1.7519 3
 -6.3142  -1.6094 3
 -6.6074  -1.4968 3
 -6.9107  -1.4156 3
 -7.2208  -1.3664 3
 -7.5344  -1.3500 3
 -7.8480  -1.3664 3
 -8.1582  -1.4156 3
 -8.4615  -1.4968 3
 -8.7546  -1.6094 3
 -9.0344  -1.7519 3
 -9.2978  -1.9229 3
 -9.5418  -2.1206 3
 -9.7639  -2.3426 3
 -9.9615  -2.5866 3
-10.1325  -2.8500 3
-10.2751  -3.1298 3
-10.3876  -3.4229 3
-10.4689  -3.7263 3
-10.5180  -4.0364 3
-10.5344  -4.3500 3
-10.5180  -4.6636 3
-10.4689  -4.9737 3
-10.3876  -5.2771 3
-10.2751  -5.5702 3
-10.1325  -5.8500 3
 -9.9615  -6.1134 3
 -9.7639  -6.3574 3
 -9.5418  -6.5794 3
 -9.2978  -6.7771 3
 -9.0344  -6.9481 3
 -8.7546  -7.0906 3
 -8.4615  -7.2032 3
 -8.1582  -7.2844 3
 -7.8480  -7.3336 3
 -7.5344  -7.3500 3
 -7.2208  -7.3336 3
 -6.9107  -7.2844 3
 -6.6074  -7.2032 3
 -6.3142  -7.0906 3
 -6.0344  -6.9481 3
 -5.7711  -6.7771 3
 -5.5270  -6.5794 3
 -5.3050  -6.3574 3
 -5.1074  -6.1134 3
 -4.9363  -5.8500 3
 -4.7938  -5.5702 3
 -4.6813  -5.2771 3
 -4.6000  -4.9737 3
 -4.5509  -4.6636 3
 -4.2344  -4.3500 3
 -4.2494  -4.0363 3
 -4.2941  -3.7255 3
 -4.3681  -3.4203 3
 -4.4708  -3.1235 3
 -4.6013  -2.8379 3
 -4.7583  -2.5659 3
 -4.9404  -2.3101 3
 -5.1461  -2.0727 3
 -5.3734  -1.8560 3
 -5.6202  -1.6619 3
 -5.8844  -1.4921 3
 -6.1636  -1.3482 3
 -6.4551  -1.2315 3
 -6.7564  -1.1430 3
 -7.0648  -1.0836 3
 -7.3774  -1.0537 3
 -7.6914  -1.0537 3
 -8.0041  -1.0836 3
 -8.3124  -1.1430 3
 -8.6137  -1.2315 3
 -8.9053  -1.3482 3
 -9.1844  -1.4921 3
 -9.4486  -1.6619 3
 -9.6955  -1.8560 3
 -9.9227  -2.0727 3
-10.1284  -2.3101 3
-10.3106  -2.5659 3
-10.4676  -2.8379 3
-10.5980  -3.1235 3
-10.7007  -3.4203 3
-10.7748  -3.7255 3
-10.8195  -4.0363 3
-10.8344  -4.3500 3
-10.8195  -4.6637 3
-10.7748  -4.9745 3
-10.7007  -5.2797 3
-10.5980  -5.5765 3
-10.4676  -5.8621 3
-10.3106  -6.1341 3
-10.1284  -6.3899 3
 -9.9227  -6.6273 3
 -9.6955  -6.8440 3
 -9.4486  -7.0381 3
 -9.1844  -7.2079 3
 -8.9053  -7.3518 3
 -8.6137  -7.4685 3
 -8.3124  -7.5570 3
 -8.0041  -7.6164 3
 -7.6914  -7.6463 3
 -7.3774  -7.6463 3
 -7.0648  -7.6164 3
 -6.7564  -7.5570 3
 -6.4551  -7.4685 3
 -6.1636  -7.3518 3
 -5.8844  -7.2079 3
 -5.6202  -7.0381 3
 -5.3734  -6.8440 3
 -5.1461  -6.6273 3
 -4.9404  -6.3899 3
 -4.7583  -6.1341 3
 -4.6013  -5.8621 3
 -4.4708  -5.5765 3
 -4.3681  -5.2797 3
 -4.2941  -4.9745 3
 -4.2494  -4.6637 3
 -3.9344  -4.3500 3
 -3.9481  -4.0362 3
 -3.9891  -3.7249 3
 -4.0571  -3.4183 3
 -4.1515  -3.1187 3
 -4.2717  -2.8286 3
 -4.4167  -2.5500 3
 -4.5855  -2.2851 3
 -4.7767  -2.0360 3
 -4.9888  -1.8044 3
 -5.2204  -1.5922 3
 -5.4695  -1.4011 3
 -5.7344  -1.2323 3
 -6.0130  -1.0873 3
 -6.3031  -0.9671 3
 -6.6027  -0.8727 3
 -6.9093  -0.8047 3
 -7.2207  -0.7637 3
 -7.5344  -0.7500 3
 -7.8482  -0.7637 3
 -8.1596  -0.8047 3
 -8.4662  -0.8727 3
 -8.7657  -0.9671 3
 -9.0558  -1.0873 3
 -9.3344  -1.2323 3
 -9.5993  -1.4011 3
 -9.8485  -1.5922 3
-10.0800  -1.8044 3
-10.2922  -2.0360 3
-10.4834  -2.2851 3
-10.6521  -2.5500 3
-10.7971  -2.8286 3
-10.9173  -3.1187 3
-11.0118  -3.4183 3
-11.0797  -3.7249 3
-11.1207  -4.0362 3
-11.1344  -4.3500 3
-11.1207  -4.6638 3
-11.0797  -4.9751 3
-11.0118  -5.2817 3
-10.9173  -5.5813 3
-10.7971  -5.8714 3
-10.6521  -6.1500 3
-10.4834  -6.4149 3
-10.2922  -6.6640 3
-10.0800  -6.8956 3
 -9.8485  -7.1078 3
 -9.5993  -7.2989 3
 -9.3344  -7.4677 3
 -9.0558  -7.6127 3
 -8.7657  -7.7329 3
 -8.4662  -7.8273 3
 -8.1596  -7.8953 3
 -7.8482  -7.9363 3
 -7.5344  -7.9500 3
 -7.2207  -7.9363 3
 -6.9093  -7.8953 3
 -6.6027  -7.8273 3
 -6.3031  -7.7329 3
 -6.0130  -7.6127 3
 -5.7344  -7.4677 3
 -5.4695  -7.2989 3
 -5.2204  -7.1078 3
 -4.9888  -6.8956 3
 -4.7767  -6.6640 3
 -4.5855  -6.4149 3
 -4.4167  -6.1500 3
 -4.2717  -5.8714 3
 -4.1515  -5.5813 3
 -4.0571  -5.2817 3
 -3.9891  -4.9751 3
 -3.9481  -4.6638 3
 -3.6344  -4.3500 3
 -3.6471  -4.0362 3
 -3.6849  -3.7244 3
 -3.7477  -3.4167 3
 -3.8351  -3.1150 3
 -3.9465  -2.8213 3
 -4.0811  -2.5376 3
 -4.2382  -2.2656 3
 -4.4166  -2.0071 3
 -4.6152  -1.7638 3
 -4.8328  -1.5373 3
 -5.0679  -1.3290 3
 -5.3190  -1.1404 3
 -5.5844  -0.9725 3
 -5.8625  -0.8265 3
 -6.1515  -0.7034 3
 -6.4494  -0.6040 3
 -6.7543  -0.5288 3
 -7.0643  -0.4784 3
 -7.3774  -0.4532 3
 -7.6915  -0.4532 3
 -8.0045  -0.4784 3
 -8.3145  -0.5288 3
 -8.6195  -0.6040 3
 -8.9174  -0.7034 3
 -9.2063  -0.8265 3
 -9.4844  -0.9725 3
 -9.7499  -1.1404 3
-10.0010  -1.3290 3
-10.2360  -1.5373 3
-10.4536  -1.7638 3
-10.6522  -2.0071 3
-10.8307  -2.2656 3
-10.9877  -2.5376 3
-11.1223  -2.8213 3
-11.2337  -3.1150 3
-11.3211  -3.4167 3
-11.3839  -3.7244 3
-11.4218  -4.0362 3
-11.4344  -4.3500 3
-11.4218  -4.6638 3
-11.3839  -4.9756 3
-11.3211  -5.2833 3
-11.2337  -5.5850 3
-11.1223  -5.8787 3
-10.9877  -6.1624 3
-10.8307  -6.4344 3
-10.6522  -6.6929 3
-10.4536  -6.9362 3
-10.2360  -7.1627 3
-10.0010  -7.3710 3
 -9.7499  -7.5596 3
 -9.4844  -7.7275 3
 -9.2063  -7.8735 3
 -8.9174  -7.9966 3
 -8.6195  -8.0960 3
 -8.3145  -8.1712 3
 -8.0045  -8.2216 3
 -7.6915  -8.2468 3
 -7.3774  -8.2468 3
 -7.0643  -8.2216 3
 -6.7543  -8.1712 3
 -6.4494  -8.0960 3
 -6.1515  -7.9966 3
 -5.8625  -7.8735 3
 -5.5844  -7.7275 3
 -5.3190  -7.5596 3
 -5.0679  -7.3710 3
 -4.8328  -7.1627 3
 -4.6152  -6.9362 3
 -4.4166  -6.6929 3
 -4.2382  -6.4344 3
 -4.0811  -6.1624 3
 -3.9465  -5.8787 3
 -3.8351  -5.5850 3
 -3.7477  -5.2833 3
 -3.6849  -4.9756 3
 -3.6471  -4.6638 3
 -3.3344  -4.3500 3
 -3.3462  -4.0361 3
 -3.3813  -3.7240 3
 -3.4397  -3.4154 3
 -3.5210  -3.1120 3
 -3.6248  -2.8156 3
 -3.7504  -2.5277 3
 -3.8971  -2.2500 3
 -4.0642  -1.9841 3
 -4.2507  -1.7313 3
 -4.4556  -1.4933 3
 -4.6777  -1.2712 3
 -4.9158  -1.0663 3
 -5.1685  -0.8798 3
 -5.4344  -0.7127 3
 -5.7121  -0.5659 3
 -6.0000  -0.4403 3
 -6.2964  -0.3366 3
 -6.5998  -0.2553 3
 -6.9084  -0.1969 3
 -7.2206  -0.1617 3
 -7.5344  -0.1500 3
 -7.8483  -0.1617 3
 -8.1604  -0.1969 3
 -8.4690  -0.2553 3
 -8.7724  -0.3366 3
 -9.0689  -0.4403 3
 -9.3567  -0.5659 3
 -9.6344  -0.7127 3
 -9.9004  -0.8798 3
-10.1531  -1.0663 3
-10.3911  -1.2712 3
-10.6132  -1.4933 3
-10.8181  -1.7313 3
-11.0046  -1.9841 3
-11.1717  -2.2500 3
-11.3185  -2.5277 3
-11.4441  -2.8156 3
-11.5478  -3.1120 3
-11.6291  -3.4154 3
-11.6875  -3.7240 3
-11.7227  -4.0361 3
-11.7344  -4.3500 3
-11.7227  -4.6639 3
-11.6875  -4.9760 3
-11.6291  -5.2846 3
-11.5478  -5.5880 3
-11.4441  -5.8844 3
-11.3185  -6.1723 3
-11.1717  -6.4500 3
-11.0046  -6.7159 3
-10.8181  -6.9687 3
-10.6132  -7.2067 3
-10.3911  -7.4288 3
-10.1531  -7.6337 3
 -9.9004  -7.8202 3
 -9.6344  -7.9873 3
 -9.3567  -8.1341 3
 -9.0689  -8.2597 3
 -8.7724  -8.3634 3
 -8.4690  -8.4447 3
 -8.1604  -8.5031 3
 -7.8483  -8.5383 3
 -7.5344  -8.5500 3
 -7.2206  -8.5383 3
 -6.9084  -8.5031 3
 -6.5998  -8.4447 3
 -6.2964  -8.3634 3
 -6.0000  -8.2597 3
 -5.7121  -8.1341 3
 -5.4344  -7.9873 3
 -5.1685  -7.8202 3
 -4.9158  -7.6337 3
 -4.6777  -7.4288 3
 -4.4556  -7.2067 3
 -4.2507  -6.9687 3
 -4.0642  -6.7159 3
 -3.8971  -6.4500 3
 -3.7504  -6.1723 3
 -3.6248  -5.8844 3
 -3.5210  -5.5880 3
 -3.4397  -5.2846 3
 -3.3813  -4.9760 3
 -3.3462  -4.6639 3
 -7.5344  -4.3500 3
  0.3000  -8.7000 4
  0.1500  -8.4402 4
 -0.1500  -8.4402 4
 -0.3000  -8.7000 4
 -0.1500  -8.9598 4
  0.1500  -8.9598 4
  0.6000  -8.7000 4
  0.5196  -8.4000 4
  0.3000  -8.1804 4
 -0.0000  -8.1000 4
 -0.3000  -8.1804 4
 -0.5196  -8.4000 4
 -0.6000  -8.7000 4
 -0.5196  -9.0000 4
 -0.3000  -9.2196 4
 -0.0000  -9.3000 4
  0.3000  -9.2196 4
  0.5196  -9.0000 4
  0.9000  -8.7000 4
  0.8457  -8.3922 4
  0.6894  -8.1215 4
  0.4500  -7.9206 4
  0.1563  -7.8137 4
 -0.1563  -7.8137 4
 -0.4500  -7.9206 4
 -0.6894  -8.1215 4
 -0.8457  -8.3922 4
 -0.9000  -8.7000 4
 -0.8457  -9.0078 4
 -0.6894  -9.2785 4
 -0.4500  -9.4794 4
 -0.1563  -9.5863 4
  0.1563  -9.5863 4
  0.4500  -9.4794 4
  0.6894  -9.2785 4
  0.8457  -9.0078 4
  1.2000  -8.7000 4
  1.1591  -8.3894 4
  1.0392  -8.1000 4
  0.8485  -7.8515 4
  0.6000  -7.6608 4
  0.3106  -7.5409 4
 -0.0000  -7.5000 4
 -0.3106  -7.5409 4
 -0.6000  -7.6608 4
 -0.8485  -7.8515 4
 -1.0392  -8.1000 4
 -1.1591  -8.3894 4
 -1.2000  -8.7000 4
 -1.1591  -9.0106 4
 -1.0392  -9.3000 4
 -0.8485  -9.5485 4
 -0.6000  -9.7392 4
 -0.3106  -9.8591 4
 -0.0000  -9.9000 4
  0.3106  -9.8591 4
  0.6000  -9.7392 4
  0.8485  -9.5485 4
  1.0392  -9.3000 4
  1.1591  -9.0106 4
  1.5000  -8.7000 4
  1.4672  -8.3881 4
  1.3703  -8.0899 4
  1.2135  -7.8183 4
  1.0037  -7.5853 4
  0.7500  -7.4010 4
  0.4635  -7.2734 4
  0.1568  -7.2082 4
 -0.1568  -7.2082 4
 -0.4635  -7.2734 4
 -0.7500  -7.4010 4
 -1.0037  -7.5853 4
 -1.2135  -7.8183 4
 -1.3703  -8.0899 4
 -1.4672  -8.3881 4
 -1.5000  -8.7000 4
 -1.4672  -9.0119 4
 -1.3703  -9.3101 4
 -1.2135  -9.5817 4
 -1.0037  -9.8147 4
 -0.7500  -9.9990 4
 -0.4635 -10.1266 4
 -0.1568 -10.1918 4
  0.1568 -10.1918 4
  0.4635 -10.1266 4
  0.7500  -9.9990 4
  1.0037  -9.8147 4
  1.2135  -9.5817 4
  1.3703  -9.3101 4
  1.4672  -9.0119 4
  1.8000  -8.7000 4
  1.7727  -8.3874 4
  1.6914  -8.0844 4
  1.5588  -7.8000 4
